subject;palette;user_answer;time;ref;left;right;true_answer;correct;incorrect;baseline;luminance_left;luminance_right;luminance_total;luminance_diff;lab_left;lab_right;lab_total;lab_diff;ucs_left;ucs_right;ucs_total;ucs_diff;name_left;name_right;name_total;name_diff;sal_left;sal_right;sal_ref;create_time
59ab69502ebd06097c6ad766;viridis;a;2228;0.7;0.5;0.8;b;false;1;0.10;14.708;7.047;21.754;7.661;44.205;25.096;66.366;19.109;24.399;12.144;36.001;12.255;0.712;0.025;0.826;0.687;0.228;0.436;0.358;Sat Sep 02 2017 19:35:37 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;b;5331;0.1;0;0.15;b;true;0;0.05;8.514;4.200;12.713;4.314;13.045;8.032;19.756;5.013;12.086;6.065;17.975;6.021;0.026;0.010;0.060;0.016;0.480;0.339;0.411;Sat Sep 02 2017 19:35:42 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;b;1638;0.55;0.15;0.75;b;true;0;0.20;30.283;15.012;45.296;15.271;82.642;46.346;123.179;36.296;46.855;24.927;68.055;21.928;0.947;0.712;1.000;0.235;0.339;0.397;0.241;Sat Sep 02 2017 19:35:44 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;a;2145;0.4;0.3;0.6;a;true;0;0.10;7.463;14.850;22.312;7.387;21.117;41.549;62.404;20.432;12.349;24.419;36.313;12.070;0.077;0.620;0.900;0.543;0.365;0.278;0.224;Sat Sep 02 2017 19:35:46 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;b;1885;0.3;0.2;0.35;b;true;0;0.05;7.527;3.835;11.362;3.692;21.333;10.941;32.223;10.392;11.936;6.296;18.117;5.640;0.071;0.015;0.115;0.056;0.318;0.280;0.365;Sat Sep 02 2017 19:35:48 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;a;1872;0.2;0.15;0.3;a;true;0;0.05;4.205;7.527;11.732;3.322;10.533;21.333;31.763;10.800;6.432;11.936;18.224;5.504;0.475;0.071;0.747;-0.404;0.339;0.365;0.318;Sat Sep 02 2017 19:35:50 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;a;1768;0.8;0.75;0.9;a;true;0;0.05;3.359;7.555;10.914;4.196;12.847;29.151;41.465;16.304;5.952;12.779;18.581;6.827;0.010;0.334;0.385;0.324;0.397;0.202;0.436;Sat Sep 02 2017 19:35:51 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;a;2841;0.5;0.3;0.9;a;true;0;0.20;15.168;29.310;44.478;14.142;42.027;88.366;120.599;46.339;24.918;47.240;68.450;22.322;0.635;0.897;1.000;0.262;0.365;0.202;0.228;Sat Sep 02 2017 19:35:54 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;a;5302;0.6;0.4;1;a;true;0;0.20;14.850;29.196;44.046;14.346;41.549;88.248;113.246;46.699;24.419;45.758;65.580;21.339;0.620;1.000;1.000;0.380;0.224;0.728;0.278;Sat Sep 02 2017 19:36:00 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;b;3297;0.2;0;0.3;b;true;0;0.10;16.918;7.527;24.445;9.391;28.439;21.333;47.217;7.106;24.010;11.936;34.707;12.074;0.689;0.071;0.959;0.618;0.480;0.365;0.318;Sat Sep 02 2017 19:36:03 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;b;3949;0.9;0.8;0.95;b;true;0;0.05;7.555;3.509;11.064;4.046;29.151;13.869;42.080;15.282;12.779;6.323;18.777;6.456;0.334;0.576;0.959;-0.242;0.436;0.490;0.202;Sat Sep 02 2017 19:36:07 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;a;3402;0.9;0.85;1;a;true;0;0.05;3.693;7.031;10.724;3.338;14.607;24.974;38.547;10.367;6.327;12.169;18.168;5.842;0.172;0.661;0.978;0.489;0.297;0.728;0.202;Sat Sep 02 2017 19:36:10 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;a;6042;0.5;0.45;0.6;a;true;0;0.05;4.010;7.144;11.154;3.134;11.186;20.689;31.828;9.503;6.748;11.788;18.496;5.040;0.072;0.180;0.358;0.108;0.226;0.278;0.228;Sat Sep 02 2017 19:36:16 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;b;1872;0.4;0.2;0.5;b;true;0;0.10;14.990;7.705;22.695;7.285;42.326;20.984;63.046;21.342;24.002;12.749;36.130;11.253;0.183;0.316;0.716;-0.133;0.318;0.228;0.224;Sat Sep 02 2017 19:36:18 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;viridis;b;2226;0.45;0.05;0.65;b;true;0;0.20;31.516;15.006;46.522;16.510;73.520;43.327;113.446;30.193;45.658;24.757;65.900;20.901;0.986;0.647;1.000;0.339;0.510;0.315;0.226;Sat Sep 02 2017 19:36:20 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;4685;0.6;0.4;1;a;true;0;0.20;17.781;44.642;62.423;26.861;47.467;84.027;104.883;36.560;28.493;54.190;71.549;25.697;0.969;0.998;1.000;0.029;0.565;0.232;0.381;Sat Sep 02 2017 19:36:27 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2172;0.4;0.2;0.5;b;true;0;0.10;17.843;9.000;26.844;8.843;27.857;22.009;49.115;5.848;27.658;14.763;41.805;12.895;0.067;0.288;0.372;-0.221;0.326;0.254;0.565;Sat Sep 02 2017 19:36:29 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2113;0.8;0.75;0.9;a;true;0;0.05;5.095;11.719;16.814;6.624;10.935;25.057;35.882;14.122;6.580;14.684;21.230;8.104;0.080;0.241;0.468;0.161;0.332;0.288;0.404;Sat Sep 02 2017 19:36:31 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;5496;0.3;0.1;0.4;b;true;0;0.10;20.169;8.739;28.908;11.430;41.125;16.670;45.871;24.455;25.832;14.122;37.677;11.710;0.870;0.005;0.884;0.865;0.353;0.565;0.609;Sat Sep 02 2017 19:36:37 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2498;0.3;0.2;0.5;a;false;1;0.10;9.104;17.740;26.844;8.636;12.419;38.598;49.115;26.179;13.909;28.741;41.805;14.832;0.051;0.323;0.372;0.272;0.326;0.254;0.609;Sat Sep 02 2017 19:36:39 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;3932;0.8;0.7;1;a;false;1;0.10;10.715;23.742;34.458;13.027;22.893;48.212;69.708;25.319;14.102;28.782;42.509;14.680;0.314;0.855;0.969;0.541;0.316;0.232;0.404;Sat Sep 02 2017 19:36:43 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2254;0.9;0.85;1;a;false;1;0.05;6.026;12.023;18.048;5.997;12.446;23.294;35.692;10.848;7.347;14.129;21.466;6.782;0.077;0.557;0.740;0.480;0.352;0.232;0.288;Sat Sep 02 2017 19:36:45 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;3345;0.2;0;0.3;b;false;1;0.10;17.571;9.104;26.675;8.467;63.007;12.419;67.556;50.588;28.089;13.909;37.915;14.180;0.998;0.051;1.000;0.947;0.844;0.609;0.326;Sat Sep 02 2017 19:36:49 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;7099;0.4;0;0.6;b;true;0;0.20;35.414;17.781;53.196;17.633;67.528;47.467;81.391;20.061;47.759;28.493;68.724;19.266;1.000;0.969;1.000;0.031;0.844;0.381;0.565;Sat Sep 02 2017 19:36:56 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2130;0.2;0.1;0.25;b;false;1;0.05;11.065;4.783;15.848;6.282;34.655;7.168;40.161;27.487;14.222;7.313;20.367;6.909;0.657;0.015;0.777;0.642;0.353;0.413;0.326;Sat Sep 02 2017 19:36:58 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2522;0.6;0.5;0.8;a;true;0;0.10;8.781;20.900;29.681;12.119;25.579;43.995;63.166;18.416;13.946;27.395;38.615;13.449;0.421;0.824;0.941;0.403;0.254;0.404;0.381;Sat Sep 02 2017 19:37:00 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;3306;0.6;0.4;0.7;b;false;1;0.10;17.781;10.184;27.966;7.597;47.467;25.173;70.053;22.294;28.493;14.282;40.809;14.211;0.969;0.487;0.996;0.482;0.565;0.316;0.381;Sat Sep 02 2017 19:37:04 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2099;0.5;0.45;0.6;a;true;0;0.05;4.580;8.781;13.361;4.201;11.700;25.579;37.203;13.879;7.462;13.946;21.308;6.484;0.153;0.421;0.847;0.268;0.356;0.381;0.254;Sat Sep 02 2017 19:37:06 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1566;0.6;0.55;0.7;a;true;0;0.05;4.738;10.184;14.923;5.446;14.073;25.173;38.279;11.100;7.423;14.282;21.204;6.859;0.056;0.487;0.639;0.431;0.335;0.316;0.381;Sat Sep 02 2017 19:37:07 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1941;0.5;0.3;0.6;b;false;1;0.10;17.740;8.781;26.520;8.959;38.598;25.579;63.934;13.019;28.741;13.946;42.141;14.795;0.323;0.421;0.985;-0.098;0.609;0.381;0.254;Sat Sep 02 2017 19:37:09 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1671;0.4;0.3;0.6;a;true;0;0.10;8.739;17.781;26.520;9.042;16.670;47.467;63.934;30.797;14.122;28.493;42.141;14.371;0.005;0.969;0.985;0.964;0.609;0.381;0.565;Sat Sep 02 2017 19:37:11 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2583;0.7;0.6;0.75;b;true;0;0.05;10.184;5.621;15.805;4.563;25.173;12.332;35.702;12.841;14.282;7.606;21.415;6.676;0.487;0.128;0.750;0.359;0.381;0.332;0.316;Sat Sep 02 2017 19:37:13 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2751;0.6;0.2;0.8;b;false;1;0.20;35.624;20.900;56.524;14.724;73.783;43.995;104.435;29.788;54.592;27.395;72.102;27.197;0.987;0.824;1.000;0.163;0.326;0.404;0.381;Sat Sep 02 2017 19:37:16 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;4229;0.4;0.3;0.45;b;true;0;0.05;8.739;4.420;13.159;4.319;16.670;10.314;26.946;6.356;14.122;7.315;21.377;6.807;0.005;0.031;0.050;-0.026;0.609;0.356;0.565;Sat Sep 02 2017 19:37:20 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;1913;0.6;0.5;0.65;b;true;0;0.05;8.781;4.903;13.684;3.878;25.579;13.518;38.617;12.061;13.946;7.216;20.827;6.730;0.421;0.268;0.683;0.153;0.254;0.321;0.381;Sat Sep 02 2017 19:37:22 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2058;0.1;0.05;0.2;a;true;0;0.05;4.582;11.065;15.647;6.483;19.035;34.655;53.494;15.620;7.195;14.222;21.074;7.027;0.511;0.657;0.917;0.146;0.612;0.326;0.353;Sat Sep 02 2017 19:37:24 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1903;0.2;0.15;0.3;a;true;0;0.05;5.159;9.104;14.263;3.945;16.682;12.419;24.743;-4.263;7.293;13.909;20.264;6.616;0.223;0.051;0.415;-0.172;0.260;0.609;0.326;Sat Sep 02 2017 19:37:29 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;1777;0.5;0.4;0.55;b;true;0;0.05;9.000;4.042;13.043;4.958;22.009;11.551;33.531;10.458;14.763;6.572;21.277;8.191;0.288;0.246;0.847;0.042;0.565;0.335;0.254;Sat Sep 02 2017 19:37:31 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1421;0.1;0;0.15;b;false;1;0.05;6.507;5.905;12.412;0.602;28.986;18.068;46.783;10.918;14.215;7.253;21.441;6.962;0.712;0.182;0.947;0.530;0.844;0.260;0.353;Sat Sep 02 2017 19:37:32 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2329;0.55;0.35;0.95;a;true;0;0.20;17.369;43.551;60.920;26.182;42.028;80.458;104.432;38.430;28.121;52.655;70.825;24.534;0.870;0.972;1.000;0.102;0.621;0.247;0.335;Sat Sep 02 2017 19:37:35 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2343;0.45;0.05;0.65;b;true;0;0.20;37.910;18.264;56.174;19.646;63.018;50.053;86.095;12.965;47.996;27.996;69.600;20.000;0.968;0.928;1.000;0.040;0.612;0.321;0.356;Sat Sep 02 2017 19:37:37 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1985;0.4;0.2;0.8;a;true;0;0.20;17.843;38.681;56.524;20.838;27.857;81.533;104.435;53.676;27.658;50.530;72.102;22.872;0.067;0.999;1.000;0.932;0.326;0.404;0.565;Sat Sep 02 2017 19:37:39 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2439;0.5;0.1;0.7;b;true;0;0.20;37.908;18.965;56.873;18.943;58.012;49.085;90.390;8.927;50.300;27.247;71.018;23.053;0.924;0.804;1.000;0.120;0.353;0.316;0.254;Sat Sep 02 2017 19:37:42 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2745;0.45;0.25;0.85;a;true;0;0.20;17.480;39.954;57.434;22.474;33.337;78.424;106.296;45.087;27.957;49.949;71.042;21.992;0.075;0.991;1.000;0.916;0.413;0.352;0.356;Sat Sep 02 2017 19:37:44 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2004;0.8;0.7;0.85;b;true;0;0.05;10.715;5.694;16.409;5.021;22.893;12.634;35.097;10.259;14.102;7.346;21.338;6.756;0.314;0.058;0.497;0.256;0.316;0.352;0.404;Sat Sep 02 2017 19:37:46 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;1810;0.8;0.6;0.9;b;true;0;0.10;20.900;11.719;32.619;9.181;43.995;25.057;64.143;18.938;27.395;14.684;40.920;12.711;0.824;0.241;0.909;0.583;0.381;0.288;0.404;Sat Sep 02 2017 19:37:48 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2340;0.9;0.8;0.95;b;true;0;0.05;11.719;6.194;17.913;5.525;25.057;12.398;37.379;12.659;14.684;7.368;22.033;7.316;0.241;0.155;0.579;0.086;0.404;0.247;0.288;Sat Sep 02 2017 19:37:50 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2540;0.7;0.5;0.8;b;true;0;0.10;18.965;10.715;29.681;8.250;49.085;22.893;63.166;26.192;27.247;14.102;38.615;13.145;0.804;0.314;0.941;0.490;0.254;0.404;0.316;Sat Sep 02 2017 19:37:53 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2111;0.2;0.1;0.4;a;true;0;0.10;11.065;17.843;28.908;6.778;34.655;27.857;45.871;-6.798;14.222;27.658;37.677;13.436;0.657;0.067;0.884;-0.590;0.353;0.565;0.326;Sat Sep 02 2017 19:37:55 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2280;0.7;0.6;0.9;a;true;0;0.10;10.184;22.435;32.619;12.251;25.173;47.176;64.143;22.003;14.282;28.582;40.920;14.300;0.487;0.684;0.909;0.197;0.381;0.288;0.316;Sat Sep 02 2017 19:37:57 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1494;0.3;0.25;0.4;a;true;0;0.05;4.321;8.739;13.060;4.418;6.519;16.670;23.113;10.151;6.725;14.122;20.768;7.397;0.013;0.005;0.027;-0.008;0.413;0.565;0.609;Sat Sep 02 2017 19:37:59 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1587;0.5;0.4;0.7;a;true;0;0.10;9.000;18.965;27.966;9.965;22.009;49.085;70.053;27.076;14.763;27.247;40.809;12.484;0.288;0.804;0.996;0.516;0.565;0.316;0.254;Sat Sep 02 2017 19:38:00 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1327;0.4;0.35;0.5;a;true;0;0.05;4.326;9.000;13.327;4.674;8.565;22.009;30.534;13.444;6.950;14.763;21.657;7.813;0.001;0.288;0.312;0.287;0.621;0.254;0.565;Sat Sep 02 2017 19:38:02 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;1662;0.7;0.65;0.8;a;true;0;0.05;5.281;10.715;15.997;5.434;12.164;22.893;33.541;10.729;7.250;14.102;21.020;6.852;0.090;0.314;0.554;0.224;0.321;0.404;0.316;Sat Sep 02 2017 19:38:03 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;1879;0.55;0.15;0.75;b;true;0;0.20;36.045;20.543;56.589;15.502;61.499;47.502;96.965;13.997;52.571;27.858;72.306;24.713;0.935;0.852;1.000;0.083;0.260;0.332;0.335;Sat Sep 02 2017 19:38:05 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;a;2035;0.5;0.3;0.9;a;true;0;0.20;17.740;41.400;59.139;23.660;38.598;77.749;105.522;39.151;28.741;50.538;70.717;21.797;0.323;0.962;1.000;0.639;0.609;0.288;0.254;Sat Sep 02 2017 19:38:07 GMT-0700 (PDT)
59ab69502ebd06097c6ad766;magma;b;2490;0.3;0.2;0.35;b;true;0;0.05;9.104;4.413;13.517;4.691;12.419;8.116;19.657;4.303;13.909;7.186;20.900;6.723;0.051;0.001;0.059;0.050;0.326;0.621;0.609;Sat Sep 02 2017 19:38:10 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;13845;0.6;0.5;0.65;b;true;0;0.05;8.781;4.903;13.684;3.878;25.579;13.518;38.617;12.061;13.946;7.216;20.827;6.730;0.421;0.268;0.683;0.153;0.254;0.321;0.381;Sat Sep 02 2017 19:30:55 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;10104;0.7;0.6;0.75;b;false;1;0.05;10.184;5.621;15.805;4.563;25.173;12.332;35.702;12.841;14.282;7.606;21.415;6.676;0.487;0.128;0.750;0.359;0.381;0.332;0.316;Sat Sep 02 2017 19:31:05 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;7664;0.2;0.15;0.3;a;false;1;0.05;5.159;9.104;14.263;3.945;16.682;12.419;24.743;-4.263;7.293;13.909;20.264;6.616;0.223;0.051;0.415;-0.172;0.260;0.609;0.326;Sat Sep 02 2017 19:31:13 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;12501;0.4;0.3;0.6;a;false;1;0.10;8.739;17.781;26.520;9.042;16.670;47.467;63.934;30.797;14.122;28.493;42.141;14.371;0.005;0.969;0.985;0.964;0.609;0.381;0.565;Sat Sep 02 2017 19:31:25 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;7068;0.9;0.85;1;a;true;0;0.05;6.026;12.023;18.048;5.997;12.446;23.294;35.692;10.848;7.347;14.129;21.466;6.782;0.077;0.557;0.740;0.480;0.352;0.232;0.288;Sat Sep 02 2017 19:31:32 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;11384;0.6;0.4;1;a;true;0;0.20;17.781;44.642;62.423;26.861;47.467;84.027;104.883;36.560;28.493;54.190;71.549;25.697;0.969;0.998;1.000;0.029;0.565;0.232;0.381;Sat Sep 02 2017 19:31:44 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;3531;0.1;0.05;0.2;a;true;0;0.05;4.582;11.065;15.647;6.483;19.035;34.655;53.494;15.620;7.195;14.222;21.074;7.027;0.511;0.657;0.917;0.146;0.612;0.326;0.353;Sat Sep 02 2017 19:31:47 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;6348;0.8;0.6;0.9;b;false;1;0.10;20.900;11.719;32.619;9.181;43.995;25.057;64.143;18.938;27.395;14.684;40.920;12.711;0.824;0.241;0.909;0.583;0.381;0.288;0.404;Sat Sep 02 2017 19:31:54 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;5325;0.55;0.15;0.75;b;true;0;0.20;36.045;20.543;56.589;15.502;61.499;47.502;96.965;13.997;52.571;27.858;72.306;24.713;0.935;0.852;1.000;0.083;0.260;0.332;0.335;Sat Sep 02 2017 19:31:59 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;21125;0.4;0;0.6;b;true;0;0.20;35.414;17.781;53.196;17.633;67.528;47.467;81.391;20.061;47.759;28.493;68.724;19.266;1.000;0.969;1.000;0.031;0.844;0.381;0.565;Sat Sep 02 2017 19:32:20 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;4667;0.2;0.1;0.25;b;true;0;0.05;11.065;4.783;15.848;6.282;34.655;7.168;40.161;27.487;14.222;7.313;20.367;6.909;0.657;0.015;0.777;0.642;0.353;0.413;0.326;Sat Sep 02 2017 19:32:25 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;14270;0.45;0.05;0.65;b;true;0;0.20;37.910;18.264;56.174;19.646;63.018;50.053;86.095;12.965;47.996;27.996;69.600;20.000;0.968;0.928;1.000;0.040;0.612;0.321;0.356;Sat Sep 02 2017 19:32:39 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;3225;0.4;0.35;0.5;a;true;0;0.05;4.326;9.000;13.327;4.674;8.565;22.009;30.534;13.444;6.950;14.763;21.657;7.813;0.001;0.288;0.312;0.287;0.621;0.254;0.565;Sat Sep 02 2017 19:32:42 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;7317;0.8;0.7;0.85;b;true;0;0.05;10.715;5.694;16.409;5.021;22.893;12.634;35.097;10.259;14.102;7.346;21.338;6.756;0.314;0.058;0.497;0.256;0.316;0.352;0.404;Sat Sep 02 2017 19:32:50 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;4801;0.5;0.3;0.6;b;true;0;0.10;17.740;8.781;26.520;8.959;38.598;25.579;63.934;13.019;28.741;13.946;42.141;14.795;0.323;0.421;0.985;-0.098;0.609;0.381;0.254;Sat Sep 02 2017 19:32:54 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;9783;0.3;0.2;0.5;a;true;0;0.10;9.104;17.740;26.844;8.636;12.419;38.598;49.115;26.179;13.909;28.741;41.805;14.832;0.051;0.323;0.372;0.272;0.326;0.254;0.609;Sat Sep 02 2017 19:33:04 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;7073;0.5;0.4;0.7;a;false;1;0.10;9.000;18.965;27.966;9.965;22.009;49.085;70.053;27.076;14.763;27.247;40.809;12.484;0.288;0.804;0.996;0.516;0.565;0.316;0.254;Sat Sep 02 2017 19:33:11 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;6336;0.45;0.25;0.85;a;true;0;0.20;17.480;39.954;57.434;22.474;33.337;78.424;106.296;45.087;27.957;49.949;71.042;21.992;0.075;0.991;1.000;0.916;0.413;0.352;0.356;Sat Sep 02 2017 19:33:18 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;6465;0.2;0;0.3;b;true;0;0.10;17.571;9.104;26.675;8.467;63.007;12.419;67.556;50.588;28.089;13.909;37.915;14.180;0.998;0.051;1.000;0.947;0.844;0.609;0.326;Sat Sep 02 2017 19:33:24 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;1933;0.5;0.4;0.55;b;true;0;0.05;9.000;4.042;13.043;4.958;22.009;11.551;33.531;10.458;14.763;6.572;21.277;8.191;0.288;0.246;0.847;0.042;0.565;0.335;0.254;Sat Sep 02 2017 19:33:26 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;4285;0.6;0.2;0.8;b;true;0;0.20;35.624;20.900;56.524;14.724;73.783;43.995;104.435;29.788;54.592;27.395;72.102;27.197;0.987;0.824;1.000;0.163;0.326;0.404;0.381;Sat Sep 02 2017 19:33:30 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;12539;0.6;0.4;0.7;b;true;0;0.10;17.781;10.184;27.966;7.597;47.467;25.173;70.053;22.294;28.493;14.282;40.809;14.211;0.969;0.487;0.996;0.482;0.565;0.316;0.381;Sat Sep 02 2017 19:33:47 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;5522;0.5;0.1;0.7;b;true;0;0.20;37.908;18.965;56.873;18.943;58.012;49.085;90.390;8.927;50.300;27.247;71.018;23.053;0.924;0.804;1.000;0.120;0.353;0.316;0.254;Sat Sep 02 2017 19:33:53 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;23292;0.8;0.75;0.9;a;true;0;0.05;5.095;11.719;16.814;6.624;10.935;25.057;35.882;14.122;6.580;14.684;21.230;8.104;0.080;0.241;0.468;0.161;0.332;0.288;0.404;Sat Sep 02 2017 19:34:16 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;8353;0.5;0.3;0.9;a;false;1;0.20;17.740;41.400;59.139;23.660;38.598;77.749;105.522;39.151;28.741;50.538;70.717;21.797;0.323;0.962;1.000;0.639;0.609;0.288;0.254;Sat Sep 02 2017 19:34:24 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;13008;0.9;0.8;0.95;b;false;1;0.05;11.719;6.194;17.913;5.525;25.057;12.398;37.379;12.659;14.684;7.368;22.033;7.316;0.241;0.155;0.579;0.086;0.404;0.247;0.288;Sat Sep 02 2017 19:34:37 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;3457;0.1;0;0.15;b;false;1;0.05;6.507;5.905;12.412;0.602;28.986;18.068;46.783;10.918;14.215;7.253;21.441;6.962;0.712;0.182;0.947;0.530;0.844;0.260;0.353;Sat Sep 02 2017 19:34:41 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;5637;0.3;0.1;0.4;b;true;0;0.10;20.169;8.739;28.908;11.430;41.125;16.670;45.871;24.455;25.832;14.122;37.677;11.710;0.870;0.005;0.884;0.865;0.353;0.565;0.609;Sat Sep 02 2017 19:34:47 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;7088;0.4;0.2;0.8;a;true;0;0.20;17.843;38.681;56.524;20.838;27.857;81.533;104.435;53.676;27.658;50.530;72.102;22.872;0.067;0.999;1.000;0.932;0.326;0.404;0.565;Sat Sep 02 2017 19:34:54 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;6343;0.4;0.2;0.5;b;true;0;0.10;17.843;9.000;26.844;8.843;27.857;22.009;49.115;5.848;27.658;14.763;41.805;12.895;0.067;0.288;0.372;-0.221;0.326;0.254;0.565;Sat Sep 02 2017 19:35:00 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;2920;0.4;0.3;0.45;b;true;0;0.05;8.739;4.420;13.159;4.319;16.670;10.314;26.946;6.356;14.122;7.315;21.377;6.807;0.005;0.031;0.050;-0.026;0.609;0.356;0.565;Sat Sep 02 2017 19:35:03 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;b;4150;0.3;0.2;0.35;b;true;0;0.05;9.104;4.413;13.517;4.691;12.419;8.116;19.657;4.303;13.909;7.186;20.900;6.723;0.051;0.001;0.059;0.050;0.326;0.621;0.609;Sat Sep 02 2017 19:35:07 GMT-0700 (PDT)
59ab69512ebd06097c6ad768;magma;a;15553;0.7;0.6;0.9;a;true;0;0.10;10.184;22.435;32.619;12.251;25.173;47.176;64.143;22.003;14.282;28.582;40.920;14.300;0.487;0.684;0.909;0.197;0.381;0.288;0.316;Sat Sep 02 2017 19:35:23 GMT-0700 (PDT)
